Unnamed: 0,user id,test group,converted,total ads,most ads day,most ads hour
47765,1428234,ad,False,115,Friday,11
417912,1489151,ad,False,1,Thursday,10
555869,917906,psa,False,4,Wednesday,10
437118,1560739,ad,False,15,Saturday,16
420306,1412986,ad,False,1,Thursday,16
20109,1365663,ad,False,32,Monday,15
376135,1402881,ad,False,7,Tuesday,19
179966,1654196,ad,False,1,Saturday,22
325937,1398755,ad,False,10,Thursday,13
445494,1239769,ad,False,1,Sunday,14
442990,1170590,ad,False,1,Sunday,11
371099,1495216,ad,False,10,Monday,14
340380,1327000,ad,False,5,Saturday,18
182481,1186760,ad,False,35,Saturday,21
468564,1180511,ad,False,40,Sunday,11
563150,1225064,ad,False,13,Tuesday,13
356306,1245834,ad,False,25,Friday,19
21289,1233196,ad,False,67,Friday,14
55873,1088617,ad,False,30,Thursday,19
137491,1244243,ad,False,26,Thursday,14
521072,1496093,ad,False,25,Thursday,17
440434,1052788,ad,False,6,Saturday,22
565395,914571,psa,False,2,Thursday,20
81733,1117589,ad,False,36,Sunday,18
392668,1307727,ad,False,16,Monday,10
258581,1565973,ad,False,15,Monday,18
93796,1521506,ad,False,34,Tuesday,10
408231,1539574,ad,False,13,Saturday,15
538346,1046134,ad,False,6,Sunday,16
430646,1014823,ad,False,1,Friday,20
577372,917483,psa,False,1,Sunday,14
210192,1336954,ad,False,31,Wednesday,13
420351,1360724,ad,False,7,Thursday,15
465752,1475772,ad,False,7,Thursday,16
9839,1298903,ad,False,34,Monday,20
365458,1410018,ad,False,1,Saturday,16
245452,1587984,ad,False,5,Thursday,22
500424,1487640,ad,False,23,Saturday,15
402682,1434689,ad,False,5,Tuesday,11
393454,1061252,ad,False,26,Saturday,20
56974,1572773,ad,False,33,Thursday,11
307943,1180484,ad,True,48,Sunday,15
357393,1313064,ad,False,2,Thursday,10
581968,1509525,ad,False,2,Tuesday,10
27950,1589186,ad,False,28,Tuesday,10
426050,1291905,ad,False,12,Saturday,9
120898,915369,psa,False,16,Saturday,16
184844,1245898,ad,False,10,Monday,10
443130,1131821,ad,False,13,Sunday,16
223816,1494698,ad,False,1,Friday,11
478769,1344777,ad,False,2,Monday,21
345051,1044268,ad,False,32,Friday,23
333831,1287178,ad,False,3,Friday,12
208035,1457605,ad,False,18,Saturday,15
46816,1172907,ad,False,54,Friday,0
538984,1150135,ad,False,5,Sunday,19
366321,1113985,ad,False,6,Sunday,22
459613,1523244,ad,False,21,Thursday,13
335253,1199519,ad,False,4,Friday,15
177066,1623062,ad,False,8,Thursday,12
62044,1014182,ad,True,70,Monday,14
142039,1493193,ad,False,14,Tuesday,15
53681,1425434,ad,False,3,Thursday,12
480021,1498800,ad,False,31,Thursday,16
486137,1540553,ad,False,2,Thursday,14
386234,1297861,ad,False,5,Sunday,21
57371,1364593,ad,False,58,Friday,21
175783,1263843,ad,False,11,Saturday,14
168256,1289379,ad,False,64,Wednesday,11
123753,1060508,ad,False,4,Sunday,17
465942,1170300,ad,False,5,Thursday,17
541116,1149663,ad,False,26,Monday,11
125213,1284382,ad,False,210,Monday,10
502750,1431868,ad,False,3,Sunday,12
135035,1491125,ad,False,62,Friday,19
198929,1365763,ad,False,18,Tuesday,15
383982,1556379,ad,False,18,Thursday,13
56045,1367297,ad,False,16,Tuesday,14
257387,1218009,ad,False,19,Monday,16
558590,1119410,ad,False,1,Wednesday,14
118124,1464159,ad,False,41,Sunday,21
111639,1255683,ad,False,5,Friday,17
568702,1401480,ad,False,26,Monday,15
151734,1151795,ad,False,43,Wednesday,20
236315,1310561,ad,False,42,Saturday,12
418489,908731,psa,False,3,Thursday,12
454454,1142877,ad,False,3,Saturday,10
215776,1267012,ad,False,21,Thursday,20
452332,1247468,ad,False,6,Wednesday,9
254927,1544845,ad,False,4,Monday,12
144552,1609671,ad,False,1,Tuesday,15
107514,1587472,ad,False,6,Friday,11
419115,1150960,ad,False,2,Thursday,13
305050,1428180,ad,False,15,Saturday,15
158742,1184273,ad,False,37,Tuesday,17
275391,1286821,ad,False,16,Wednesday,13
506062,1561055,ad,False,4,Thursday,11
496178,1077199,ad,False,17,Saturday,22
78334,1305842,ad,False,13,Friday,10
261226,1242902,ad,False,22,Saturday,12
405711,1352617,ad,False,6,Sunday,19
422255,1133637,ad,False,6,Thursday,21
177536,1046614,ad,False,19,Friday,22
98323,1282841,ad,True,155,Saturday,17
94178,1632978,ad,False,22,Monday,20
537830,1644702,ad,False,1,Sunday,14
389688,1624101,ad,False,13,Friday,21
226003,1469595,ad,False,20,Tuesday,13
148523,1648339,ad,False,5,Wednesday,1
20085,1564129,ad,True,135,Monday,15
171484,1439934,ad,False,44,Monday,13
127638,1567242,ad,False,17,Monday,11
255441,1644143,ad,False,15,Monday,14
564080,1062727,ad,False,2,Thursday,14
10895,1543963,ad,False,21,Tuesday,22
285190,1574542,ad,False,33,Thursday,15
233796,1386240,ad,False,2,Saturday,8
247239,1634132,ad,False,15,Sunday,21
227139,1373649,ad,False,5,Friday,15
505648,1432893,ad,False,24,Monday,9
186350,1170820,ad,False,11,Thursday,15
216954,1504433,ad,False,50,Thursday,14
4473,1256642,ad,True,771,Monday,20
2423,1101215,ad,False,38,Wednesday,20
506004,1517102,ad,False,4,Saturday,8
246510,1372478,ad,False,17,Sunday,15
502747,1135736,ad,False,2,Sunday,12
145861,1582351,ad,False,19,Tuesday,10
195352,1469443,ad,False,6,Wednesday,15
386887,1138644,ad,False,52,Sunday,7
575574,1144419,ad,False,15,Sunday,0
223475,1245583,ad,False,12,Friday,14
158918,1108550,ad,False,13,Thursday,16
408709,1364678,ad,False,12,Wednesday,13
108826,1296658,ad,False,31,Friday,15
431424,1285854,ad,False,1,Friday,22
367266,1412457,ad,False,7,Sunday,11
254460,1011850,ad,False,1,Monday,12
374301,1571658,ad,False,15,Tuesday,12
209083,1639125,ad,False,11,Monday,10
483552,1354813,ad,False,6,Wednesday,20
404724,1121392,ad,False,5,Tuesday,21
348361,1244729,ad,False,7,Monday,20
283705,1516106,ad,False,15,Thursday,17
58184,1266475,ad,False,50,Thursday,21
519592,1565205,ad,False,1,Thursday,13
99621,1257786,ad,False,2,Tuesday,22
496243,1588176,ad,False,2,Friday,22
42615,1490411,ad,False,36,Saturday,21
61102,1112271,ad,False,86,Sunday,22
563537,1643051,ad,False,1,Thursday,12
576348,1175618,ad,False,5,Sunday,15
238549,1014234,ad,False,6,Wednesday,10
242431,1551509,ad,False,15,Sunday,1
276475,1007564,ad,False,14,Wednesday,14
466087,1466740,ad,True,50,Saturday,10
356808,1338820,ad,False,6,Wednesday,21
456051,1195053,ad,False,1,Tuesday,16
28368,1425074,ad,False,70,Thursday,15
163614,1158390,ad,False,78,Saturday,21
138551,1588177,ad,False,46,Wednesday,17
345286,1432953,ad,False,1,Sunday,19
576526,1159241,ad,False,23,Monday,15
28809,1211223,ad,False,104,Saturday,12
387521,1550001,ad,False,6,Friday,11
243184,1153211,ad,False,16,Saturday,16
283042,1635433,ad,False,20,Thursday,14
323491,1497189,ad,False,41,Tuesday,11
360727,1597832,ad,False,36,Saturday,16
510629,1006364,ad,False,46,Wednesday,22
574997,1546390,ad,False,6,Saturday,20
97216,1478402,ad,False,29,Tuesday,18
263687,1368933,ad,False,15,Tuesday,11
341432,1383498,ad,False,1,Saturday,22
239722,1640981,ad,False,10,Friday,14
143931,1349008,ad,False,43,Monday,15
437340,1003908,ad,False,4,Saturday,17
421169,1043750,ad,False,2,Thursday,20
322377,1307116,ad,False,3,Thursday,8
284245,1358222,ad,False,15,Thursday,15
157393,1650175,ad,False,3,Tuesday,18
476720,1490073,ad,False,1,Monday,5
557324,1316088,ad,False,7,Wednesday,12
521290,1002837,ad,False,4,Saturday,23
57224,1419887,ad,False,1,Thursday,15
189646,1448930,ad,False,15,Saturday,12
160019,1274359,ad,False,23,Thursday,14
7748,1119259,ad,False,176,Friday,23
239924,1091857,ad,False,18,Sunday,13
514480,1328195,ad,False,24,Thursday,15
552953,1559770,ad,False,2,Friday,15
312477,1456517,ad,False,16,Sunday,18
480781,1274172,ad,False,3,Tuesday,20
125758,1536690,ad,False,3,Monday,5
136291,1423517,ad,False,457,Monday,10
283046,1299534,ad,False,61,Thursday,11
529937,1519004,ad,False,3,Saturday,12
408464,1265374,ad,False,1,Wednesday,13
444102,1221235,ad,False,7,Sunday,20
160658,1050107,ad,False,30,Friday,10
143158,1587279,ad,False,63,Monday,13
486915,1449739,ad,False,3,Thursday,15
174692,1256222,ad,False,23,Saturday,13
27183,1039363,ad,False,32,Tuesday,18
456691,1569327,ad,False,1,Tuesday,18
559712,1162514,ad,False,1,Wednesday,17
467578,1445900,ad,False,15,Friday,9
133924,1557381,ad,False,10,Monday,18
113165,1519610,ad,False,228,Thursday,20
374610,1483918,ad,False,38,Thursday,12
450069,1124741,ad,False,4,Tuesday,16
517996,900573,psa,False,1,Thursday,0
372455,1142519,ad,False,15,Monday,20
300007,910906,psa,False,18,Saturday,11
435399,1168210,ad,False,5,Sunday,11
82908,1124693,ad,False,7,Sunday,20
107199,1122231,ad,False,70,Friday,16
245055,1129538,ad,False,11,Sunday,12
155438,1600988,ad,False,36,Friday,19
212654,1158107,ad,False,6,Wednesday,22
46008,1034473,ad,False,13,Thursday,0
543554,1547266,ad,False,21,Wednesday,8
47453,1238040,ad,False,27,Saturday,10
312774,1108832,ad,False,7,Sunday,19
107225,1508517,ad,False,65,Sunday,16
191763,1427484,ad,False,33,Saturday,19
78348,1097013,ad,False,3,Sunday,10
343528,1280490,ad,False,35,Sunday,14
429920,1607846,ad,False,1,Friday,18
103275,1006573,ad,False,27,Wednesday,23
317702,1375729,ad,False,12,Thursday,11
145296,1079736,ad,False,3,Tuesday,16
510076,1520392,ad,False,7,Tuesday,18
411159,1361758,ad,False,12,Wednesday,21
575686,1034347,ad,False,2,Sunday,4
553895,1496157,ad,False,24,Tuesday,17
481887,1203993,ad,False,6,Wednesday,12
163870,1428592,ad,False,93,Sunday,13
446306,1489347,ad,False,1,Sunday,15
178600,1629258,ad,False,14,Sunday,16
500920,1537702,ad,False,25,Sunday,0
161973,1482224,ad,False,23,Saturday,17
541289,903235,psa,False,27,Monday,13
89049,1176784,ad,False,69,Friday,8
495230,1577308,ad,False,32,Sunday,17
584635,1328339,ad,False,24,Tuesday,8
578415,1347859,ad,False,5,Sunday,19
409616,1504053,ad,False,38,Thursday,15
106493,1566306,ad,False,118,Saturday,10
251618,1383274,ad,False,15,Monday,7
362173,1389104,ad,False,18,Monday,22
180285,1342678,ad,False,18,Sunday,17
207108,1596379,ad,False,21,Thursday,9
19426,1310933,ad,True,216,Thursday,13
402081,1295077,ad,False,1,Tuesday,8
170545,1020816,ad,False,7,Monday,18
430886,1430018,ad,False,1,Friday,20
41544,1535194,ad,False,13,Friday,18
557111,1533214,ad,False,14,Wednesday,12
50623,1542133,ad,False,56,Thursday,9
117046,1608009,ad,True,88,Sunday,9
492378,1586623,ad,False,2,Friday,11
176450,1428855,ad,False,2,Saturday,13
538343,1431368,ad,False,2,Sunday,16
37057,1531866,ad,False,22,Friday,16
298676,1216585,ad,False,15,Friday,17
209075,1053628,ad,False,6,Wednesday,14
414098,1431987,ad,False,3,Wednesday,22
488645,1352664,ad,False,34,Saturday,1
586989,1329922,ad,False,5,Tuesday,15
411492,1110960,ad,True,88,Tuesday,18
579557,1627496,ad,False,2,Monday,12
392429,1334738,ad,False,25,Monday,12
499866,1160544,ad,False,10,Saturday,19
67471,1098361,ad,True,70,Friday,16
159209,1375124,ad,False,31,Thursday,15
374127,1561624,ad,False,13,Tuesday,16
493737,1611325,ad,False,7,Friday,14
407062,1594132,ad,False,4,Wednesday,12
387280,1580869,ad,False,8,Monday,10
419639,1168512,ad,False,5,Thursday,15
85365,1598602,ad,False,11,Tuesday,9
211167,1309738,ad,False,17,Sunday,17
515893,1044437,ad,False,2,Wednesday,18
585174,1170765,ad,False,2,Tuesday,9
120428,1402554,ad,False,283,Sunday,13
82576,1450079,ad,False,61,Monday,21
158226,1279776,ad,False,78,Thursday,13
306799,1123408,ad,False,7,Saturday,15
15569,1477035,ad,False,352,Wednesday,12
470108,1381540,ad,False,2,Friday,15
465725,1541002,ad,False,3,Friday,14
171764,912297,psa,False,21,Friday,18
187199,1491631,ad,False,27,Monday,11
279877,1270208,ad,False,15,Thursday,8
288238,1484987,ad,False,20,Thursday,23
85122,1518208,ad,False,45,Monday,8
447944,1004004,ad,False,4,Sunday,22
272302,1652265,ad,False,16,Friday,12
205681,1448587,ad,True,40,Tuesday,12
198235,1132416,ad,False,26,Saturday,22
88171,1620952,ad,False,10,Monday,14
576633,1152420,ad,False,1,Sunday,11
580986,1024895,ad,False,2,Monday,12
438213,1455468,ad,False,4,Saturday,20
476366,1151210,ad,False,6,Sunday,21
487016,1449268,ad,False,24,Thursday,16
388456,1619140,ad,False,1,Friday,14
77029,1309572,ad,False,22,Sunday,16
407223,1442192,ad,False,45,Tuesday,22
414453,1338449,ad,False,4,Saturday,23
157173,1470167,ad,False,54,Friday,9
438800,1118725,ad,False,50,Wednesday,19
132214,1486499,ad,False,121,Saturday,15
469330,1331144,ad,False,6,Friday,13
530174,1166377,ad,False,4,Friday,21
266217,1504971,ad,False,18,Tuesday,16
61773,1333600,ad,False,29,Saturday,9
5267,1086525,ad,False,44,Monday,2
135930,1603864,ad,False,91,Monday,14
154100,1592407,ad,False,31,Thursday,13
395389,1646024,ad,False,9,Saturday,10
188092,1445100,ad,False,36,Tuesday,19
523110,913622,psa,False,6,Tuesday,11
132249,1076991,ad,False,420,Monday,17
232962,1134793,ad,False,15,Friday,23
264859,1531684,ad,False,18,Wednesday,13
81250,1122815,ad,False,4,Sunday,17
211275,1457798,ad,False,24,Wednesday,19
378852,1121144,ad,False,27,Wednesday,12
313464,1493688,ad,True,13,Sunday,20
106872,1052061,ad,False,25,Sunday,9
549446,1645631,ad,False,2,Tuesday,5
320485,1578937,ad,False,35,Wednesday,19
512945,1430888,ad,False,21,Thursday,21
323926,1145595,ad,False,17,Friday,12
527014,1066724,ad,False,1,Friday,14
273681,1535331,ad,False,17,Monday,12
183537,1410572,ad,False,2,Sunday,15
387305,1358475,ad,False,19,Monday,9
179514,1282782,ad,False,8,Saturday,21
422543,1447321,ad,False,6,Thursday,22
285094,1458948,ad,False,12,Thursday,16
197247,1595740,ad,False,27,Tuesday,13
149940,1040724,ad,False,37,Wednesday,11
153404,1555131,ad,False,12,Wednesday,22
372876,1070231,ad,False,6,Monday,15
208172,1255258,ad,False,83,Thursday,13
77697,1109917,ad,False,32,Tuesday,9
94620,1279830,ad,False,20,Tuesday,11
123186,1184979,ad,False,11,Sunday,15
468595,1132111,ad,False,3,Friday,11
309959,1118653,ad,False,1,Sunday,12
313741,1049140,ad,False,10,Sunday,21
22240,1518447,ad,False,24,Wednesday,10
204658,911213,psa,False,29,Friday,11
492567,1304472,ad,False,22,Friday,13
87213,909542,psa,True,40,Thursday,13
523064,1368603,ad,False,2,Friday,8
154076,1044802,ad,False,44,Monday,12
369402,1544033,ad,False,4,Friday,23
127350,1350109,ad,False,54,Monday,14
176787,1463169,ad,False,76,Wednesday,11
462172,1180183,ad,False,6,Wednesday,19
358915,1449157,ad,False,1,Thursday,16
185921,1013993,ad,False,8,Sunday,22
296048,1516042,ad,False,4,Friday,22
59973,1138546,ad,False,64,Friday,21
21404,1548057,ad,False,28,Wednesday,11
47898,1365343,ad,False,26,Wednesday,10
528292,1228361,ad,False,10,Sunday,9
470012,1448509,ad,False,2,Friday,14
75673,1654467,ad,False,43,Saturday,22
335244,1033865,ad,False,15,Friday,15
348055,1542065,ad,False,8,Monday,13
48467,1433941,ad,False,16,Thursday,8
425267,1560828,ad,False,1,Friday,10
508396,1645500,ad,False,6,Tuesday,14
533439,1523674,ad,False,24,Sunday,10
477435,1536770,ad,False,3,Monday,9
109592,1375496,ad,False,40,Friday,14
334806,1152994,ad,False,5,Friday,13
497036,1386618,ad,False,4,Saturday,9
460892,1222321,ad,False,21,Sunday,15
163805,922472,psa,False,60,Monday,9
144537,1145813,ad,True,24,Tuesday,15
326328,1269151,ad,False,33,Tuesday,10
526759,1323987,ad,False,2,Friday,17
96946,1135588,ad,False,29,Tuesday,18
342919,1022303,ad,False,36,Sunday,20
258191,1281160,ad,False,82,Monday,20
552662,1390657,ad,False,2,Tuesday,14
557706,1156415,ad,False,4,Wednesday,12
453297,1095637,ad,False,67,Friday,17
378495,1501451,ad,False,5,Thursday,11
467413,1168433,ad,False,7,Friday,8
126906,1074049,ad,False,38,Monday,22
298513,1640118,ad,False,50,Sunday,12
197737,1580948,ad,False,1,Tuesday,14
476155,1458867,ad,False,20,Sunday,19
240302,1038655,ad,False,36,Sunday,14
568181,1336603,ad,False,3,Friday,13
369897,1501653,ad,False,18,Monday,10
529265,1061849,ad,False,14,Friday,21
447881,1183822,ad,False,3,Monday,19
223642,1318630,ad,False,14,Sunday,13
535781,1114426,ad,False,7,Sunday,0
212683,1142259,ad,False,57,Tuesday,20
66175,1359544,ad,False,1,Friday,14
423275,1619585,ad,False,1,Thursday,22
34165,1287056,ad,False,31,Friday,13
157184,1140283,ad,False,75,Monday,21
573920,1331035,ad,False,5,Sunday,17
13717,1131350,ad,False,40,Wednesday,1
560403,1038701,ad,False,24,Thursday,16
389468,1307826,ad,False,6,Friday,20
147939,1381484,ad,False,29,Sunday,21
247132,1234445,ad,False,15,Sunday,9
300086,1469107,ad,False,17,Friday,18
148862,1127770,ad,False,18,Friday,13
237436,1276568,ad,False,10,Saturday,14
88429,1332984,ad,False,13,Monday,15
221354,1019590,ad,False,8,Thursday,20
573360,1214392,ad,False,1,Saturday,13
344040,1237625,ad,False,3,Sunday,15
128336,1604959,ad,False,33,Saturday,12
275314,1528954,ad,False,15,Wednesday,14
274182,1629355,ad,False,5,Monday,12
432052,1336145,ad,False,1,Friday,23
379215,1075701,ad,False,2,Sunday,12
538949,1316774,ad,False,1,Sunday,18
172706,1164666,ad,False,6,Tuesday,8
268673,1458168,ad,False,31,Saturday,14
342783,1229268,ad,False,43,Wednesday,20
322193,1610025,ad,False,2,Tuesday,1
14089,1058222,ad,False,195,Saturday,3
58304,1020769,ad,False,26,Tuesday,12
543492,1321178,ad,False,23,Thursday,7
283785,1511664,ad,False,6,Tuesday,15
476901,1387234,ad,False,1,Monday,9
499997,1126137,ad,False,25,Saturday,19
39368,1563395,ad,False,10,Wednesday,18
330446,1549708,ad,False,4,Thursday,22
3185,1209437,ad,False,61,Sunday,19
128813,1383223,ad,False,15,Sunday,12
223650,1249158,ad,False,15,Monday,16
101120,1241158,ad,True,33,Monday,18
435601,1263545,ad,False,5,Saturday,15
445217,1227819,ad,False,14,Sunday,14
161253,1074011,ad,False,47,Friday,11
30308,1557850,ad,False,17,Wednesday,11
396355,923288,psa,False,1,Sunday,16
387350,1410025,ad,False,12,Saturday,10
195604,1346143,ad,False,15,Wednesday,17
450328,1408224,ad,False,12,Monday,14
21142,1195274,ad,False,36,Tuesday,12
544646,1068476,ad,False,23,Monday,15
183250,1280440,ad,False,19,Thursday,21
560585,1259812,ad,False,7,Tuesday,16
209258,1040983,ad,False,22,Thursday,16
535533,922978,psa,False,1,Saturday,23
234259,1401260,ad,False,4,Saturday,9
278098,1154036,ad,False,21,Friday,16
470914,1369370,ad,False,14,Friday,17
374281,1644593,ad,False,4,Tuesday,12
337661,1054567,ad,False,17,Saturday,16
464804,1286024,ad,False,1,Thursday,12
5799,1572547,ad,False,105,Monday,19
57568,1608638,ad,False,7,Friday,9
368425,1150199,ad,False,39,Sunday,17
420040,1395717,ad,False,1,Thursday,16
46956,1468869,ad,True,66,Friday,10
307867,1005767,ad,False,16,Saturday,22
104014,1289028,ad,False,1,Thursday,10
360896,1141669,ad,False,8,Friday,12
548697,1530016,ad,False,7,Tuesday,22
346287,1472100,ad,False,51,Monday,20
580127,1030351,ad,False,24,Monday,11
321841,1293640,ad,False,17,Monday,23
416203,1414526,ad,False,1,Thursday,3
165947,1347269,ad,False,2,Friday,10
115094,1614458,ad,False,71,Tuesday,19
469369,1129648,ad,False,6,Friday,21
344394,1654178,ad,False,10,Friday,3
38551,1267719,ad,False,94,Monday,19
136389,1393671,ad,False,15,Monday,18
229180,1433443,ad,False,15,Sunday,12
152267,1034239,ad,False,25,Wednesday,15
172108,1367812,ad,False,18,Sunday,10
129834,1546848,ad,False,65,Monday,17
65327,1630374,ad,False,33,Friday,14
564391,1367375,ad,False,5,Monday,8
200552,1537063,ad,True,10,Sunday,10
126627,1040944,ad,False,3,Monday,9
585752,1018619,ad,False,6,Tuesday,15
587123,1026055,ad,False,2,Tuesday,16
159552,1051997,ad,False,154,Monday,15
500862,1058476,ad,False,7,Saturday,23
214059,1509371,ad,False,12,Sunday,9
142568,1592924,ad,False,5,Tuesday,13
382331,1086839,ad,False,1,Wednesday,21
342559,1199309,ad,False,17,Sunday,10
452162,1016721,ad,False,2,Monday,19
189335,900400,psa,False,22,Friday,9
218048,1623574,ad,False,24,Tuesday,17
358421,1508534,ad,False,1,Thursday,13
563791,1644589,ad,False,22,Thursday,13
568406,1368960,ad,False,4,Friday,13
309092,1014649,ad,False,6,Sunday,10
363772,1395281,ad,False,5,Saturday,7
87188,1286440,ad,False,6,Monday,13
288795,1549189,ad,False,20,Thursday,20
153470,1651346,ad,False,41,Friday,15
450338,1495784,ad,False,2,Monday,13
284169,1475696,ad,False,20,Tuesday,12
166093,1448504,ad,False,17,Wednesday,10
2986,1415532,ad,False,29,Tuesday,16
463479,1379312,ad,False,12,Friday,1
33098,1507772,ad,False,503,Thursday,17
516448,1503914,ad,False,1,Wednesday,19
380068,1064344,ad,False,10,Wednesday,22
477017,1423276,ad,False,18,Monday,10
508635,1272749,ad,False,2,Tuesday,11
135985,1197293,ad,False,30,Monday,19
187012,1241442,ad,False,55,Monday,10
378607,1195352,ad,False,10,Friday,9
504638,1113170,ad,False,1,Sunday,18
348575,1371298,ad,False,5,Monday,21
151081,1087572,ad,False,57,Monday,18
34219,1599412,ad,False,16,Thursday,14
499364,1098940,ad,False,2,Saturday,17
49723,1499062,ad,False,8,Thursday,10
439822,1186701,ad,False,1,Saturday,21
105995,1390457,ad,False,3,Thursday,22
46770,1158781,ad,False,13,Thursday,3
62603,1362030,ad,False,53,Sunday,8
356688,1223246,ad,False,24,Thursday,22
242775,1102161,ad,False,1,Sunday,3
56524,903809,psa,False,46,Thursday,17
94174,903171,psa,False,15,Tuesday,11
262330,1343690,ad,False,15,Tuesday,14
99054,1393202,ad,False,33,Tuesday,21
582377,1467038,ad,False,20,Monday,16
207413,1440478,ad,False,70,Monday,19
46055,1269418,ad,False,8,Friday,0
193709,1118148,ad,False,2,Tuesday,9
100013,1322086,ad,False,21,Wednesday,11
127728,1574295,ad,False,10,Thursday,16
586408,1092245,ad,False,24,Tuesday,13
456436,1003912,ad,True,87,Monday,19
166171,1270243,ad,False,78,Friday,11
4794,1425631,ad,False,7,Sunday,17
169574,1073821,ad,False,11,Thursday,17
294747,1134953,ad,False,15,Friday,12
194687,1643910,ad,False,10,Tuesday,10
197168,1374386,ad,False,6,Thursday,11
365294,1459051,ad,False,5,Friday,12
1533,1219079,ad,False,9,Tuesday,19
308714,1497769,ad,False,30,Sunday,8
205707,1355425,ad,False,34,Friday,22
566372,1106362,ad,False,5,Monday,8
555304,1053543,ad,False,3,Friday,9
63216,1182812,ad,True,78,Tuesday,13
36032,1505611,ad,False,19,Sunday,19
157007,1544198,ad,False,38,Saturday,11
382380,1471149,ad,False,2,Wednesday,22
230812,1249704,ad,False,15,Friday,21
583331,1396377,ad,False,1,Monday,18
317123,1099929,ad,False,17,Tuesday,12
534547,1423542,ad,False,3,Saturday,18
157938,1405025,ad,False,19,Friday,13
453865,1383797,ad,False,3,Thursday,16
243551,1521680,ad,False,10,Saturday,16
574074,1259426,ad,False,2,Saturday,16
195738,1593167,ad,False,87,Sunday,13
365542,1055925,ad,False,23,Saturday,17
279312,1522432,ad,False,9,Saturday,1
453584,1244062,ad,False,1,Tuesday,7
260805,1218051,ad,False,5,Monday,22
245863,1599392,ad,False,3,Sunday,14
149494,1342443,ad,False,18,Wednesday,9
311077,1546955,ad,False,1,Sunday,15
435444,1074710,ad,False,10,Saturday,13
356935,1422447,ad,False,21,Thursday,9
529001,1632416,ad,False,2,Friday,18
35641,1427805,ad,False,7,Friday,16
446587,1292214,ad,False,1,Sunday,16
168453,1147004,ad,False,1,Friday,13
196238,1520743,ad,False,21,Tuesday,12
133483,1157029,ad,False,64,Monday,11
12044,1416726,ad,False,82,Saturday,8
557299,1259846,ad,False,5,Wednesday,12
248811,1247033,ad,False,30,Sunday,17
165417,1109341,ad,False,75,Saturday,16
1045,1310891,ad,False,270,Wednesday,17
487370,1333950,ad,False,64,Monday,14
455566,1060823,ad,False,6,Tuesday,14
439349,1196750,ad,False,7,Saturday,20
343496,1393251,ad,False,17,Sunday,14
566158,1475080,ad,False,1,Thursday,23
359834,1097755,ad,False,10,Wednesday,13
580721,918331,psa,False,5,Monday,12
15773,1538958,ad,False,41,Tuesday,8
282750,1117323,ad,False,17,Thursday,21
110606,1209601,ad,True,59,Monday,11
339859,1193314,ad,False,17,Saturday,21
554631,1096059,ad,False,14,Wednesday,1
254438,1245616,ad,False,46,Monday,16
103745,1470017,ad,False,40,Thursday,8
476644,1090187,ad,False,5,Monday,0
88405,1442544,ad,False,23,Saturday,16
334370,1244192,ad,False,7,Tuesday,19
287513,1492216,ad,False,19,Thursday,20
165913,1045009,ad,True,69,Monday,16
538680,1040019,ad,False,7,Sunday,17
153344,1012458,ad,False,11,Wednesday,16
375394,1318361,ad,False,17,Tuesday,16
370291,1505192,ad,False,33,Monday,13
517705,1292451,ad,True,24,Sunday,13
179049,1356601,ad,False,17,Saturday,16
205491,1470069,ad,False,37,Friday,8
54435,904286,psa,False,22,Friday,16
295048,1201711,ad,False,6,Sunday,12
252503,1559554,ad,False,15,Monday,13
418195,1591239,ad,False,12,Thursday,12
537075,1149275,ad,False,24,Sunday,12
575044,1072181,ad,False,7,Saturday,21
133942,1571574,ad,False,10,Monday,14
203093,1273542,ad,False,20,Wednesday,14
290288,1071950,ad,False,2,Friday,23
48702,1288342,ad,False,138,Monday,11
260294,1494809,ad,False,7,Monday,21
214001,1040871,ad,False,3,Saturday,9
107589,1566969,ad,False,29,Friday,23
229259,1078573,ad,False,13,Friday,21
187298,914360,psa,False,24,Monday,11
405949,1109860,ad,False,4,Wednesday,23
170845,918155,psa,False,3,Friday,17
200899,1517625,ad,False,2,Tuesday,23
411188,1236960,ad,False,15,Saturday,9
335212,1605729,ad,False,4,Thursday,15
209171,1576444,ad,False,3,Wednesday,15
32636,912510,psa,False,2,Wednesday,15
362661,1346124,ad,False,18,Friday,21
394772,1121601,ad,False,12,Sunday,11
364700,1542548,ad,True,57,Friday,19
314783,1027792,ad,False,11,Monday,1
100908,1347414,ad,False,42,Wednesday,14
88688,1070692,ad,False,38,Wednesday,19
29039,1022937,ad,False,30,Sunday,14
433681,1422470,ad,False,3,Saturday,13
279985,1150870,ad,False,19,Sunday,13
384350,1327496,ad,False,5,Thursday,22
94825,1260506,ad,False,40,Saturday,0
337994,1321105,ad,False,10,Saturday,12
87311,1045880,ad,False,36,Tuesday,10
42518,1027853,ad,True,41,Saturday,12
392241,1589598,ad,False,1,Saturday,15
450667,1456076,ad,False,18,Monday,14
435018,1029614,ad,False,12,Sunday,15
439282,1347389,ad,False,1,Saturday,20
39948,1595750,ad,False,8,Wednesday,18
173031,1189117,ad,False,118,Sunday,13
21907,1589214,ad,False,26,Tuesday,13
200931,1188662,ad,False,19,Wednesday,19
489961,1199448,ad,False,3,Thursday,21
216092,1566793,ad,True,60,Thursday,9
357943,1316332,ad,False,19,Friday,18
